"Title","Sales Rank: Current","Sales Rank: Drops last 90 days","Monthly Sales Trends: Bought in past month","Reviews: Rating Count","Buy Box: Current","Amazon: Current","New Offer Count: Current","ASIN","Parent ASIN","Package: Length (cm)","Package: Width (cm)","Package: Height (cm)","Package: Weight (g)"
"【わんちゃんの健康維持をサポート】コノコトトモニ このこのごはん 1kg×3袋セット ドッグフード 犬の餌 全犬種 全年齢対応","97","47","300","1750","¥ 14,121","","1","B09M84SDFN","B0CTCHBV8C","46.9","33.9","11.9","3100"
"ピュリナワン キャットフード ドライ 健康マルチケア 7歳以上 チキン 2kg(500g×4袋) (× 5)","99","58","","","¥ 9,295","","","B0GTYJ3H9X","B0GTTQNNRC","34.8","25.8","11.3","10300"
"ピュリナワン パウチ 健康寿命ケア 11歳以上 チキン&フィッシュ グレービー仕立て 50ｇx12袋ｘ4箱(ケース買い) キャットフード ウェット","111","55","50","182","¥ 7,127","¥ 7,127","1","B0GFW252YC","B0GTTVPM19","29.6","18.2","13.7","2870"
"ヒルズ サイエンスダイエット ドッグフード 小型犬用 アダルト ライト 1~6歳 チキン 5kg 成犬用 ドライ 肥満","114","55","1000","1597","¥ 5,369","¥ 5,369","8","B081MP8HC1","B09DFLSM2T","47.5","30.5","14.8","5100"
"ピュリナワン キャット メタボリック エネルギーコントロール 太りやすい猫用 チキン 2kg×2個【まとめ買い】","115","56","","1","¥ 5,269","","8","B0BLGD4D1J","B0GTTS11ZS","31","24.5","23","4140"
"ヒルズ プリスクリプションダイエット ドッグフード ドライ c/d シーディー マルチケア 小粒 チキン 尿ケア 犬用 特別療法食 7.5kg","116","58","400","1605","¥ 17,500","¥ 18,024","5","B01M3X12S9","B095YY128R","51.9","30.4","12.4","7620"
"【新鮮という品質をお届け】 ナウフレッシュ 超小粒 小型犬 成犬用 2.3kg ドッグフード ドライ (ターキー＆サーモン＆ダック) グレインフリー","122","65","500","519","¥ 6,286","","1","B0D2HMW2FD","B0GJ5DZVTS","35.5","22.7","14","2330"
"アイリスオーヤマ ペット ウェットティッシュ ノンアルコール なめても安心 80枚×8パック【8個セット】DPWT-8P","126","51","","1334","¥ 8,480","","2","B0F4XJGJ5K","B0FHFZCH5Q","47","33.5","20.3","12800"
"おさかな生活 まぐろ 180g(60g×3袋)×24個セット","131","48","200","148","¥ 6,230","¥ 6,230","1","B0BJKF2WJ5","B0F4Q7VYJ3","34.3","28.8","11.9","5440"
"ニュートロ シュプレモ 超小型犬~小型犬用 シニア犬の健康維持によるエイジングケア 3kg ドッグフード ドライ 小粒","133","58","2000","1302","¥ 5,481","¥ 5,481","9","B008BZM9JG","B0CKQNFGNY","34.6","31.2","12.5","3050"
"華ちゃん犬猫すこやか本舗 うまか ドッグフード【 国産 無添加 】ドライ チキン 華味鳥 ヒューマングレード グルテンフリー グレインフリー 全犬種 全年齢 総合栄養食 1.5kg（単品）","149","55","1000","732","¥ 6,413","","1","B098JB8SDZ","B0F4QKHNTR","35","21.5","10.5","1600"
"ニャンとも清潔トイレ 猫砂 脱臭・抗菌チップ 大きめの粒 4.4L×4個 システムトイレ 猫用 消臭 (ケース販売)","137","56","600","437","¥ 5,887","¥ 5,887","5","B0D2MWD1GL","B0FBWLQ813","38.8","26.4","21.6","11460"
"にゃんビオフェルミンS 3袋【猫用健康補助食品】乳酸菌 ビフィズス菌 タウリン配合 腸活 おなかの健康 粉末サプリ 国産 計量スプーン付き 大正製薬","138","51","50","418","¥ 8,163","","1","B0DWWVJHYX","B0DWZ5PHDD","17","13","1","51"
"ヒルズ プリスクリプションダイエット ドッグフード ドライ w/d ダブリューディー 小粒 チキン 消化/体重/糖尿病管理 犬用 特別療法食 3kg","141","65","1000","2089","¥ 8,159","¥ 8,159","5","B00DLTBV4Q","B095YYV1XB","45.2","29.4","8.4","3080"
"ピュリナワン パウチ 美味を求める成猫用 1歳以上 フィッシュグレービー仕立て 50ｇ ｘ12袋ｘ4箱(ケース買い) キャットフード ウェット","151","65","50","162","¥ 6,980","¥ 7,515","2","B0DCJN5PL8","B0GTTSX82V","29.7","18.1","13.7","2870"
"ニュートロ ナチュラルチョイス 全犬種用 減量用 成犬用 ラム&玄米 4kg ドッグフード ドライ","152","51","1000","1143","¥ 6,681","¥ 6,681","10","B007OP1NXM","B09XV537JM","44.4","33","13.3","4060"
"【獣医師監修×製薬会社共同開発】ペット用消臭スプレー 犬 猫 犬用デオドラント トイレ・粗相・おしっこ臭に 除菌 日本製 無香料 5L","163","57","","563","¥ 12,375","","1","B0FCD313QD","B0FBG9NL9K","24.6","23","17.3","5210"
"ミャウミャウ (MiawMiaw) ジューシー おさかなミックス 60g×60個セット","165","23","","27","¥ 5,697","¥ 5,697","2","B0CVS153CL","B0H6PQ824W","45","15","15","4340"
"ニュートロ ワイルドレシピ 超小型犬~小型犬用 グレインフリー 成犬用 チキン 4kg ドッグフード ドライ","167","62","400","1533","¥ 6,981","¥ 6,981","10","B01EDXCLLU","B09XV4NN54","36.5","31.8","14.5","4070"
"メディファスアドバンス グレインフリー 1歳から フィッシュ味【下部尿路/国産/アルミ小分け】 1.25kg(250g×5)ｘ6(ケース販売)","168","49","","10","¥ 8,398","¥ 8,398","1","B0B78FZS77","B0FQHR9LMY","54.3","30.3","24.6","8670"
"ニャンとも清潔トイレ 猫砂 [消臭力 監修 天然木チップ] 大きめの粒 4.4L×4個 消臭プロフェッショナル 脱臭・抗菌チップ システムトイレ 猫用 (ケース販売)","170","48","500","1288","¥ 5,418","¥ 5,418","3","B0DVSHK2BD","B0F32883LP","38.7","26.5","21.7","11200"
"デオトイレ 消臭・抗菌サンド 燃やせる天然緑茶成分入り 猫砂 18L(4.5L×4袋) 猫 Amazon.co.jp限定","172","59","900","317","¥ 6,523","¥ 6,523","3","B0CCY3SDT7","B0DBQ7SY94","36","26.9","25.4","7550"
"ニュートロ シュプレモ 成猫用 サーモン&チキン 2kg キャットフード ドライ","177","60","300","170","¥ 5,342","¥ 5,877","4","B0BMLJ8GHZ","B0FP28H5QC","25.7","19.4","12.7","2040"
"ニュートロ ナチュラルチョイス 超小型犬4kg以下用 成犬用 生後8ヶ月以上 チキン&玄米 4kg ドッグフード ドライ 小粒","181","67","800","1077","¥ 6,100","¥ 6,100","9","B07FXKVW2F","B09XV52H3Y","30.2","29","14.8","4070"
"ミシュワン ドッグフード 成犬用(国産鶏肉＆馬肉)1kg×2個 【獣医師監修】 無添加 グルテンフリー 総合栄養食","199","49","300","1113","¥ 7,544","","2","B0BKT74QHL","B0CY2PRT64","26.6","26","11.1","2080"
"Laki ラキ 無添加 ヤギミルク パウダー 1kg オーガニック製法 犬用 猫用 ミルク 幼犬 オランダ産 やぎみるく 水分補給 1kg","213","48","","18","¥ 11,400","","1","B0B2W7YTMF","B0B6H5NZ5B","30.7","19.8","8.3","1030"
"ニュートロ シュプレモ 全犬種用 成犬用 7.5kg ドッグフード ドライ 大容量","188","64","700","954","¥ 11,339","¥ 11,339","8","B0088UCHU0","B09XV649QT","69","44.5","10","7650"
"健康缶 パウチ シニア猫用 下部尿路ケア 40g×48袋 【ケース販売】","206","39","","791","¥ 5,673","¥ 5,673","1","B0H45F2GWC","B0H6997LT8","26.7","18.5","15.2","2640"
"デオシート しっかり超吸収(おしっこ5回分) ワイド 犬用トイレシート 162枚(54枚×3袋) 犬 Amazon.co.jp限定","189","56","1000","995","¥ 6,232","¥ 6,232","2","B0BFZQKNNX","B0H2D1B6XK","47","41","40","2334"
"ネオ・ルーフライフ ネオシーツFX 薄型 レギュラー540枚(180×3入り)","189","60","","2244","¥ 5,549","¥ 5,549","1","B0F4XRD6X4","B0FB3WZB8R","46.3","43.4","34.7","8540"
"ネオ・ルーライフ ネオシーツ カーボン DX ペットシーツ レギュラー 88枚入×4袋 全352枚 (ケース販売)","191","70","1000","1849","¥ 7,055","¥ 7,055","4","B07F6DQF1B","B0DNMMTNX6","62.3","44.3","42.2","12940"
"Famy ファミー ペットシーツ 大容量 W消臭 うす型 レギュラー 1248枚入り(208枚入り×6) 1回使い切りタイプ JPPMA認証","194","38","","17","¥ 5,780","","1","B0FSL9FVC8","B0G2RDFSJ5","48","46","42","14040"
"ピュリナワン キャット 避妊・去勢した猫の体重ケア 避妊・去勢後から全ての年齢に サーモン＆ツナ 2kg×2個【まとめ買い】","198","79","50","1568","¥ 5,106","","8","B0BLGSQT3C","B0FYXLX68L","44.4","27.6","25.1","4540"
"ピュリナワン パウチ 尿路の健康維持 1歳以上 チキングレービー仕立て 50ｇ ｘ12袋ｘ4箱(ケース買い) キャットフード ウェット","200","65","100","334","¥ 6,500","¥ 7,113","2","B0DCJW4DD6","B0GTTT3TMD","29.6","18.3","13.6","2850"
"ヒルズ プリスクリプションダイエット キャットフード ドライ c/d シーディー マルチケア チキン 尿ケア 猫用 療法食 4kg","207","66","900","2465","¥ 11,104","¥ 11,104","4","B00EALB9NM","B0C3GK2RRR","33","30","10","4080"
"ピュリナワン キャット 子ねこ用 妊娠・授乳期の母猫用 チキン 2kg×3個【まとめ買い】","208","69","","1066","¥ 7,351","","7","B0BLGK2L6K","B0GTQRW8CX","36.2","29.3","24.7","6220"
"Zutto Nyan おから猫砂 4in1固まる 3.6kg×4袋 99.9%粉塵ゼロ システムトイレ対応","210","48","200","41","¥ 5,176","","1","B0FVX2XQN5","B0F7QN5GGZ","44.8","27.8","18","15080"
"【獣医師が自ら開発】 ユニアム ワイルドプロ キャットフード グラスフェッドラム 腸内免疫 グレインフリー 総合栄養食 1.2kg×2 ドライ","263","30","","20","¥ 8,624","","1","B0GNN1X17L","B0F5V9DMFP","33.4","20.9","10.5","2470"
"[ PETLINKMORE ] 犬猫用 口腔ケアウォーター PREMIUM 250ml 3本（ 犬歯磨き 猫歯磨き 口臭 液体歯磨き 水に混ぜる ）","233","31","","273","¥ 6,370","","1","B0DC56FJ8L","B0CRRFV93G","18.5","15","4","900"
"ネオ・ルーライフ ネオシーツ カーボン DX ペットシーツ ワイド 36枚入り×3袋 全108枚 (ケース販売)","219","71","1000","1485","¥ 5,642","¥ 5,642","1","B0CWQ56FV5","B0DNMKB466","47.5","40.1","35.2","7370"
"フリーリー ペットシーツ 薄型 ワイド 400枚","223","58","50","470","¥ 6,229","¥ 8,099","2","B0D3TCY3QV","B0D3TYQ5NK","60.1","45.8","23.2","9170"
"ヒルズ プリスクリプションダイエット ドッグフード ドライ i/d アイディー コンフォート 小粒 チキン 消化ケア 犬用 療法食 3kg","224","70","700","840","¥ 9,460","¥ 9,461","5","B075MZN12T","B095YVRM3N","37.7","29.6","9.8","3080"
"カルカン パウチ 子猫用 60g×120袋 お魚ミックス まぐろ・かつお・たい入り ウェットフード キャットフード 総合栄養食 水分補給","229","40","","103","¥ 13,091","¥ 13,091","1","B0DKJJHPMG","B0DXP9ZXJF","47.8","27.9","16.2","8610"
"ヒルズ プリスクリプションダイエット キャットフード ドライ z/d ゼッドディー オリジナル 食物アレルギー&皮膚ケア 猫 療法食 2kg","231","70","1000","638","¥ 7,212","¥ 7,212","4","B00HJNFORK","B095YZV7LD","30.1","20.6","9.3","2040"
"ヒルズ サイエンスダイエット ドッグフード 減量サポート 中粒 チキン 5kg 1歳以上 成犬用 高齢犬用 アダルト シニア ドライ 大容量 大袋","236","64","1000","574","¥ 5,739","¥ 5,739","9","B08FC63SNK","B0FP4NDXC9","53.7","31.7","10.6","5040"
"ミニマルランド バランスフードプラス 小動物用 徳用 9600g (800g×12袋) ML-04 【ケース販売】","240","40","","","¥ 5,254","¥ 5,254","1","B0GVLC9BLN","B0GX535V72","38","26","23","10100"
"デオトイレ 消臭・抗菌シート 複数ねこ用 猫用トイレシート 48枚(8枚×6袋) 猫 Amazon.co.jp限定","244","60","800","561","¥ 6,523","¥ 6,523","1","B0BFZY73DM","B0HGQTZ5G4","32","29.5","24.3","3353"
"ヒルズ プリスクリプションダイエット ドッグフード ドライ メタボリックス 小粒 チキン 体重管理 犬用 特別療法食 7.5kg","252","84","100","1176","¥ 19,844","¥ 19,830","4","B071F8KC66","B095YYCJ76","62","37.9","11.5","7640"
"【ナノテク×乾燥】ダニ捕りラボ ダニ取りシート ダニ取り ダニ ダニシート 10枚入り 3か月持続 駆除 ダニ駆除 ダニ退治 ダニ対策 猫用虫除け ダニトリ","258","12","300","750","¥ 5,980","","2","B0DG2FX7B2","B0DND34JX9","23","17.6","2.2","120"
"ニャンとも清潔トイレ [3つの脱臭成分で強力脱臭] 脱臭・抗菌シート 複数ねこ用 8枚×4個 [猫用システムトイレシート] システムトイレ 猫用 トイレシート 消臭 (ケース販売)","261","78","700","289","¥ 5,416","¥ 5,416","4","B0D2MFC51S","B0CWHBZNXH","53.3","23.1","19.2","2820"
"ピュリナワン パウチ 毛玉ケア用 1歳以上 チキングレービー仕立て 50ｇ ｘ12袋ｘ4箱(ケース買い) キャットフード ウェット","268","63","","102","¥ 6,980","¥ 7,052","2","B0DCJM444M","B0GTTS78XP","29.7","18.3","13.7","2810"
"ヒルズ プリスクリプションダイエット ドッグフード ドライ z/d ゼッドディー 小粒 食物アレルギー&皮膚ケア 犬 療法食 3kg","275","66","1000","1318","¥ 9,460","¥ 9,461","5","B00DU5681W","B095Z4NDV4","45","30","8.5","3080"
"ACANA (アカナ) ドッグフード アダルトスモールブリード [国内正規品] 2kg (x1)","277","62","2000","1427","¥ 5,722","¥ 5,723","23","B01C6TDXPG","","28.2","23.1","9.3","2050"
"サンライズ ヤワラハ ドッグフード ソフトモイスト(半生) グレインフリー ソフト チキン&野菜入り 成犬用 3kg(100g×30袋) 高タンパク質 アダルト 総合栄養食 国産","281","57","100","153","¥ 5,828","¥ 5,828","1","B0FB3G4HNL","B0FDQF933S","35.3","26.9","13.7","3570"
"【獣医師が自ら開発】 ユニアム ピュアピューレ 猫 おやつ 腎臓ケア かつお＆クランベリー 低リン ペースト 8g×30本 国産 全年齢","287","9","","32","¥ 6,836","","1","B0H8T53W1C","B0GKCK7K6T","16.7","16.1","3.3","300"
"デオトイレ 消臭・抗菌サンド 飛び散らない天然木チップ 大きめの粒 猫砂 18L(4.5L×4袋) 猫 Amazon.co.jp限定","285","59","200","31","¥ 6,523","¥ 6,523","1","B0FDF4LB5Y","B0GR8C3BZZ","43","33","16","10930"
"ヒルズ サイエンス・ダイエット ドッグフード アダルト ライト 1~6歳 中粒 チキン 6.5kg 成犬用 ドライ 肥満 大容量 大袋","297","67","500","407","¥ 5,812","¥ 5,812","18","B06XBMV58J","B0HBWVQTYK","57.2","30.3","10.9","6600"
"Japapet 犬用オムツ 男の子用 ペットオムツ マナーベルト 長時間安心設計 通気性◎小型・中型犬用 SSSサイズ 52個入り×4袋","304","44","","53","¥ 5,980","","1","B0FQBVC2K6","B0FQBVZJCZ","46.5","32.5","22","3240"
"シーザー パウチ 成犬用 70g×160袋 ジューシー厳選ビーフ チーズ・彩り野菜入り 厳選素材 水分補給 とろみタイプ ウェットフード ドッグフード","305","47","","1064","¥ 13,091","¥ 13,091","1","B072JK248Z","B0DCV671P5","48.8","26.4","23","13240"
"BOOMIE【ニャンとも不思議な壁保護シート】はがせる 猫 壁紙保護 シート ひっかき 防止 壁 半透明 ねこ (90ｃｍ×4.9ｍ)","308","57","50","2755","¥ 5,198","","1","B09CL9LSKW","B0DM7ZZMFT","90.2","3.2","3.2","960"
"メディファス 室内猫 毛玉ケアプラス 11歳から チキン&フィッシュ味 チキン&フィッシュ味 MFD-39 1.41ｋｇ(235ｇ×6)ｘ6(ケース販売)","314","43","","502","¥ 5,400","¥ 5,400","2","B0B78F1FL7","B0C4SMRDWK","54.3","30.4","24.8","9640"
"ケーナインナチュラル (K9 Natural) フリーズドライ - ラム・グリーントライプ 200g","317","72","900","1708","¥ 5,406","¥ 5,406","1","B00B3G89MQ","B0F7RJ5P7J","28.4","20.8","8.9","231"
"ニュートロ ナチュラルチョイス 超小型犬~小型犬用 成犬用 生後8ヶ月以上 ラム&玄米 6kg ドッグフード ドライ 小粒 大容量","322","67","300","998","¥ 8,881","¥ 8,881","6","B07539L4G5","B0DGWYZDNZ","59.3","43.3","9.3","6130"
"【爪が削れる】爪切り不要 爪とぎボード 獣医師推奨 日本製 ヤスリ ストレス解消 ダンボール 負担軽減 猫 ねこ ネコ つめとぎ bibi Nyan ビビニャン 4枚入","324","54","50","52","¥ 8,980","","1","B0C3R38PWP","B0BPXZCQHC","43.3","31.5","7.1","1230"
"ヒルズ サイエンス・ダイエット ドッグフード 小型犬用 アダルト 1~6歳 チキン 5ｋg 成犬用 ドライ","326","61","400","1997","¥ 5,374","¥ 5,374","12","B081MPK7Y2","B0D2H53XPD","37","30","11.5","5100"
"ピュリナワン パウチ 避妊去勢した猫の体重ケア チキングレービー仕立て 50ｇ ｘ12袋ｘ4箱(ケース買い) キャットフード ウェット","326","63","50","203","¥ 8,000","¥ 8,000","1","B0DCJNGFCM","B0GTTPHN68","29.6","18.3","13.5","2850"
"【 とぎカスがでない ・ 1年高耐久 ・ 純日本製 】 nyansの爪とぎ [ 猫 爪研ぎベッド 両面使える 超強化ダンボール 人気 ] スタンダード Mサイズ2個セット ニャンズ","330","45","50","1037","¥ 6,980","","1","B0H5HNHN4N","B0DHC3P82X","46","24","10","1070"
"ヒルズ プリスクリプションダイエット ドッグフード ドライ i/d アイディー ローファット チキン 消化ケア(低脂肪) 犬用 特別療法食 3kg","331","71","1000","1226","¥ 9,460","¥ 9,456","4","B075MZY7FB","B095YYLH76","42.1","29.4","10.8","3080"
"モグワン ドッグフード チキン＆サーモン （1.8kg） 全犬種 全年齢 対応 グレインフリー 無添加 総合栄養食 【香料・着色料不使用】 MGW","332","54","1000","1457","¥ 6,820","","1","B01M0M9EQ7","B0D542SG8G","27","20.5","8.5","1700"
"ヒルズ プリスクリプションダイエット キャットフード ドライ c/d シーディー マルチケア コンフォート チキン 尿ケア 猫用 特別療法食 2kg","334","72","800","2164","¥ 7,205","¥ 7,205","5","B00JJERFOW","B0DZCFS13T","32.7","21.1","8.1","2040"
"ニャンとも清潔トイレ [消臭力 監修 ニオイブロック成分配合] 消臭プロフェッショナル 脱臭・抗菌シート 12枚×4 [猫用システムトイレシート] システムトイレ 猫用 トイレシート (ケース販売)","335","60","200","918","¥ 5,808","¥ 5,808","2","B0DW4283LW","B0DXVHQP9X","52.9","23.6","21.6","3190"
"ケーナインナチュラル (K9 Natural) フリーズドライ ドッグフード ラム&キングサーモン・フィースト 500g -犬用 総合栄養食-","336","71","1000","425","¥ 7,194","¥ 7,194","2","B07P12Y95D","B0CCRTCXV2","29.8","22.1","10.7","540"
"【獣医師監修】ワン寿 わんじゅ 小型犬用 ふりかけ型サプリ 関節 お腹 ダブルの健康サポート 美味しいビーフ味 使いやすい個包装 （30本入） (5個セット)","337","64","50","517","¥ 7,984","","1","B0CW8R7TD9","B0CW93NJMT","23","19","19","210"
